Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5
6.2100000000;-10.6087150091;-11.2586124902;-8.9990971453;-8.9850524203;-11.6315944081;-2.1953841589;-2.2408852020;-1.9418075944;-1.9418710903;-2.3479263110
6.2200000000;-10.5083804623;-11.4426978297;-8.9122902697;-8.7729080394;-11.6676109363;-2.1854788244;-2.2805066418;-1.9259590591;-1.9062054449;-2.3578316456
6.2300000000;-10.4058672980;-11.6153182444;-8.8287210958;-8.5661585437;-11.6926688217;-2.1735924229;-2.3181501790;-1.9120915908;-1.8705461494;-2.3677369801
6.2400000000;-10.3054896223;-11.7738595237;-8.7505596339;-8.3701989009;-11.7025780816;-2.1617060215;-2.3557905462;-1.9002051893;-1.8368647615;-2.3776423147
6.2500000000;-10.2105110753;-11.9306546573;-8.6762085617;-8.1791878732;-11.7005214255;-2.1498196200;-2.3894750884;-1.8883187879;-1.8031865385;-2.3816044485
6.2600000000;-10.1204192919;-12.0804488069;-8.6115751299;-7.9973513803;-11.6865298055;-2.1379332185;-2.4211753938;-1.8784134533;-1.7714862331;-2.3855665823
6.2700000000;-10.0384391959;-12.2210410466;-8.5524009919;-7.8274199699;-11.6638273607;-2.1220846833;-2.4508946220;-1.8704891857;-1.7397890825;-2.3855665823
6.2800000000;-9.9581380107;-12.3561723593;-8.5061867601;-7.6753253159;-11.6324449448;-2.1082172149;-2.4766548457;-1.8645459849;-1.7120477869;-2.3835855154
6.2900000000;-9.8907668779;-12.4869534282;-8.4735306410;-7.5373774874;-11.5923825590;-2.0943497465;-2.5004308478;-1.8586027842;-1.6862907129;-2.3796233816
6.3000000000;-9.8267276091;-12.6107076041;-8.4533604634;-7.4178270012;-11.5468644864;-2.0785012112;-2.5222257729;-1.8566217173;-1.6644926532;-2.3736801809
6.3100000000;-9.7702491607;-12.7225728040;-8.4462059135;-7.3156484485;-11.4980709881;-2.0646337429;-2.5400616789;-1.8546406504;-1.6446788051;-2.3657559132
6.3200000000;-9.7122156169;-12.8198160602;-8.4504565426;-7.2308299224;-11.4368867671;-2.0487852076;-2.5539354311;-1.8526595835;-1.6288239810;-2.3558505787
6.3300000000;-9.6541693208;-12.9013370572;-8.4655613310;-7.1639079871;-11.3707487536;-2.0368988061;-2.5638470298;-1.8546406504;-1.6149533585;-2.3419831103
6.3400000000;-9.5923552732;-12.9531528947;-8.4968985314;-7.1164983021;-11.2970412009;-2.0230313377;-2.5717744319;-1.8566217173;-1.6030638128;-2.3300967088
6.3500000000;-9.5278202749;-12.9815803848;-8.5385897618;-7.0907649790;-11.2162761007;-2.0091638694;-2.5737648337;-1.8605838511;-1.5951333056;-2.3162292405
6.3600000000;-9.4616493301;-12.9829184705;-8.5943562468;-7.0867316745;-11.1230842534;-1.9972774679;-2.5717899722;-1.8645459849;-1.5911649519;-2.2983996383
6.3700000000;-9.3900830103;-12.9592814083;-8.6566918224;-7.1017153663;-11.0201021391;-1.9853910665;-2.5678309289;-1.8704891857;-1.5891807798;-2.2805700361
6.3800000000;-9.3147065716;-12.8972533623;-8.7266138916;-7.1394428582;-10.9035929651;-1.9735046650;-2.5618908091;-1.8784134533;-1.5911556607;-2.2587783001
6.3900000000;-9.2409155025;-12.8015450429;-8.8046691736;-7.1988821152;-10.7724464507;-1.9517283819;-2.5500136506;-1.8863377209;-1.5970926947;-2.2369865641
6.4000000000;-9.1590627054;-12.6743517086;-8.8876321408;-7.2762649610;-10.6282648824;-1.9467641219;-2.5341712485;-1.8962430555;-1.6050138958;-2.2132137611
6.4100000000;-9.0755320403;-12.5199932525;-8.9727860794;-7.3699403880;-10.4753631119;-1.9418075944;-2.5143666935;-1.9081294570;-1.6149161732;-2.1874598913
6.4200000000;-8.9925271038;-12.3433471951;-9.0649547193;-7.4788175152;-10.3116314890;-1.9299211930;-2.4905999857;-1.9200158584;-1.6287775226;-2.1617060215
6.4300000000;-8.9127562111;-12.1460711937;-9.1561011539;-7.6044946114;-10.1413497804;-1.9200158584;-2.4628711253;-1.9319022599;-1.6466010247;-2.1359521516
6.4400000000;-8.8383935531;-11.9297927663;-9.2488541729;-7.7464525340;-9.9634831297;-1.9101105239;-2.4351361222;-1.9457697282;-1.6664086746;-2.1062361480
6.4500000000;-8.7689175251;-11.7025894012;-9.3362364882;-7.8982453396;-9.7850089905;-1.9021862562;-2.4054231096;-1.9596371966;-1.6901754103;-2.0785012112
6.4600000000;-8.7134755345;-11.4650736033;-9.4268071044;-8.0683900873;-9.6070673720;-1.8942619886;-2.3697729920;-1.9754857319;-1.7159262842;-2.0507662745
6.4700000000;-8.6683700692;-11.2263880829;-9.5195560170;-8.2510761937;-9.4269806946;-1.8902998548;-2.3321356840;-1.9933153341;-1.7436582342;-2.0230313377
6.4800000000;-8.6362637116;-10.9850050171;-9.6123215416;-8.4365791468;-9.2511742797;-1.8883187879;-2.2944953237;-2.0091638694;-1.7733712602;-1.9952964010
6.4900000000;-8.6209456605;-10.7457472262;-9.7093938413;-8.6296249878;-9.0845456010;-1.8843566540;-2.2548769353;-2.0269934716;-1.8070433908;-1.9675614643
6.5000000000;-8.6321353109;-10.5086594342;-9.8108060953;-8.8313392539;-8.9266018463;-1.8843566540;-2.2152555040;-2.0448230738;-1.8426996405;-1.9418075944
6.5100000000;-8.6586016433;-10.2721290121;-9.9160199433;-9.0369029480;-8.7784131385;-1.8843566540;-2.1736560353;-2.0626526760;-1.8783589284;-1.9160537246
6.5200000000;-8.6997194587;-10.0420541514;-10.0228777857;-9.2500212889;-8.6373016329;-1.8863377209;-2.1320535331;-2.0824633451;-1.9159962584;-1.8902998548
6.5300000000;-8.7527927653;-9.8152639178;-10.1292096188;-9.4637569169;-8.5091557314;-1.8902998548;-2.0884729842;-2.1002929472;-1.9536366173;-1.8665270518
6.5400000000;-8.8161858149;-9.5847403270;-10.2366140893;-9.6839393330;-8.3951048941;-1.9041552435;-2.0448894110;-2.1201036164;-1.9932550275;-1.8447353158
6.5500000000;-8.8866559497;-9.3552574213;-10.3440267756;-9.9020435220;-8.2897832557;-1.9071366603;-2.0032838943;-2.1379332185;-2.0328764574;-1.8249246467
6.5600000000;-8.9620249468;-9.1273970990;-10.4503626763;-10.1147570730;-8.2049683347;-1.9101105239;-1.9597033325;-2.1537817538;-2.0705198262;-1.8070950445
6.5700000000;-9.0417379942;-8.9049273890;-10.5545367902;-10.3306341052;-8.1343172490;-1.9160537246;-1.9161197603;-2.1716113560;-2.1101382493;-1.7912465092
6.5800000000;-9.1209453650;-8.6862698720;-10.6543873098;-10.5449350233;-8.0766958942;-1.9239779922;-1.8764923280;-2.1874598913;-2.1477816085;-1.7694697813
6.5900000000;-9.1953029637;-8.4714098414;-10.7488210523;-10.7565348390;-8.0283312498;-1.9338833268;-1.8368708993;-2.2033084266;-2.1854219658;-1.7654956388
6.6000000000;-9.2674701882;-8.2565840305;-10.8302920312;-10.9616645083;-7.9897266615;-1.9457697282;-1.7992275497;-2.2171758950;-2.2210842440;-1.7615305056
6.6100000000;-9.3374674329;-8.0455215455;-10.9073578892;-11.1581369218;-7.9646503327;-1.9556750628;-1.7635652762;-2.2290622964;-2.2567435294;-1.7555873049
6.6200000000;-9.4042178430;-7.8382565455;-10.9779300798;-11.3491502780;-7.9488354293;-1.9675614643;-1.7298840790;-2.2409486979;-2.2904247267;-1.7496441041
6.6300000000;-9.4682517191;-7.6455416550;-11.0403770361;-11.5282966615;-7.9400924441;-1.9774667988;-1.6981839578;-2.2508540324;-2.3221248479;-1.7456819703
6.6400000000;-9.5295731221;-7.4658612643;-11.0914559389;-11.6965817393;-7.9416277455;-1.9893532003;-1.6684649126;-2.2607593670;-2.3518438930;-1.7437009034
6.6500000000;-9.5871051607;-7.3024266714;-11.1295271254;-11.8577747673;-7.9513198984;-2.0012396017;-1.6427050448;-2.2686836346;-2.3815599634;-1.7437009034
6.6600000000;-9.6413781903;-7.1515034098;-11.1588860654;-12.0108415905;-7.9713001095;-2.0151070701;-1.6209073286;-2.2746268354;-2.4053417165;-1.7456819703
6.6700000000;-9.6983192885;-7.0162835322;-11.1774112681;-12.1487916850;-7.9983617923;-2.0289745385;-1.5991155440;-2.2785889692;-2.4291145725;-1.7496441041
6.6800000000;-9.7542036093;-6.9016350598;-11.1834711980;-12.2661830795;-8.0362395972;-2.0408609399;-1.5812799885;-2.2805700361;-2.4489311993;-1.7555873049
6.6900000000;-9.8138491669;-6.8086768020;-11.1818999919;-12.3694020929;-8.0876556991;-2.0547284083;-1.5654284657;-2.2825511030;-2.4667637934;-1.7635115725
6.7000000000;-9.8783691317;-6.7401068073;-11.1673491143;-12.4536841321;-8.1499458003;-2.0685958767;-1.5515580186;-2.2825511030;-2.4826153118;-1.7734169071
6.7100000000;-9.9520793916;-6.7002506548;-11.1435477527;-12.5168311263;-8.2246988899;-2.0824633451;-1.5436249026;-2.2805700361;-2.4945076267;-1.7872843754
6.7200000000;-10.0377044826;-6.6843075454;-11.1110624826;-12.5582837687;-8.3140801718;-2.0983118803;-1.5396568815;-2.2766079023;-2.5024377903;-1.8031329107
6.7300000000;-10.1282640242;-6.6895457568;-11.0742052573;-12.5726673293;-8.4213350624;-2.1121793487;-1.5376728753;-2.2686836346;-2.5083839390;-1.8189814460
6.7400000000;-10.2237060076;-6.7197052843;-11.0292385888;-12.5620736557;-8.5395020987;-2.1260468171;-1.5416262261;-2.2627404339;-2.5103708714;-1.8387921151
6.7500000000;-10.3261844520;-6.7785836471;-10.9761345144;-12.5243773350;-8.6669059033;-2.1399142855;-1.5475665135;-2.2548161662;-2.5123519426;-1.8586027842
6.7600000000;-10.4303302047;-6.8629879589;-10.9159700566;-12.4659993596;-8.8078339239;-2.1537817538;-1.5574660257;-2.2468918986;-2.5064204167;-1.8803945202
6.7700000000;-10.5339493692;-6.9718141201;-10.8509072482;-12.3886172907;-8.9633998007;-2.1676492222;-1.5713276888;-2.2369865641;-2.4984990496;-1.9041673231
6.7800000000;-10.6337949026;-7.1039771222;-10.7809619985;-12.2981542865;-9.1217828426;-2.1795356237;-1.5911296607;-2.2251001626;-2.4885966070;-1.9279401261
6.7900000000;-10.7266118085;-7.2551654914;-10.7082884203;-12.1903756284;-9.2877180563;-2.1914220251;-1.6129185346;-2.2132137611;-2.4727567647;-1.9517129290
6.8000000000;-10.8091450908;-7.4221147052;-10.6264399696;-12.0689958280;-9.4628614598;-2.2013273597;-1.6366884837;-2.1993462928;-2.4588863618;-1.9774667988
6.8100000000;-10.8732928977;-7.6101738728;-10.5396774470;-11.9372754514;-9.6445384969;-2.2112326942;-1.6624395081;-2.1854788244;-2.4390843519;-2.0052017356
6.8200000000;-10.9276126465;-7.8150882522;-10.4442626675;-11.7947106307;-9.8219701808;-2.2191569619;-1.6921497826;-2.1716113560;-2.4172954657;-2.0329366723
6.8300000000;-10.9700133057;-8.0588686312;-10.3498619130;-11.6472027950;-9.9988262934;-2.2270812295;-1.7278003867;-2.1537817538;-2.3935255043;-2.0586905421
6.8400000000;-10.9961706524;-8.2847041791;-10.2511605810;-11.4894424596;-10.1762154608;-2.2330244302;-1.7614814835;-2.1379332185;-2.3657962844;-2.0864254789
6.8500000000;-11.0065917565;-8.5168329858;-10.1475807419;-11.3229857012;-10.3455425536;-2.2369865641;-1.7991160671;-2.1201036164;-2.3380612890;-2.1121793487
6.8600000000;-11.0028962545;-8.7522449802;-10.0439655774;-11.1516081108;-10.5040432451;-2.2389676310;-1.8367564178;-2.1002929472;-2.3063699105;-2.1379332185
6.8700000000;-10.9861730714;-8.9909119399;-9.9333489579;-10.9613853700;-10.6570720059;-2.2389676310;-1.8763749640;-2.0804822781;-2.2726945774;-2.1636870884
6.8800000000;-10.9558914683;-9.2290692262;-9.8183728244;-10.7634529255;-10.7992977504;-2.2389676310;-1.9179745853;-2.0606716090;-2.2390163693;-2.1894409582
6.8900000000;-10.9152790420;-9.4709865060;-9.7065969367;-10.5573884791;-10.9285223300;-2.2369865641;-1.9595770774;-2.0408609399;-2.2013817532;-2.2132137611
6.9000000000;-10.8681293777;-9.7086339626;-9.5975374216;-10.3437236250;-11.0393488237;-2.2330244302;-2.0031577775;-2.0210502708;-2.1637414035;-2.2350054971
6.9100000000;-10.8177013719;-9.9446305747;-9.4906517801;-10.1299826134;-11.1397978507;-2.2290622964;-2.0467413401;-2.0012396017;-2.1261010539;-2.2567972332
6.9200000000;-10.7624026032;-10.1510324172;-9.3832431063;-9.9103338961;-11.2304772930;-2.2231190957;-2.0843902532;-1.9834099995;-2.0864824881;-2.2766079023
6.9300000000;-10.7086846835;-10.3786916958;-9.2812166218;-9.6857918598;-11.3108539761;-2.2171758950;-2.1279652639;-1.9635993304;-2.0468610680;-2.2944375045
6.9400000000;-10.6533625686;-10.6054612716;-9.1813833957;-9.4579785959;-11.3836124717;-2.2092516273;-2.1675923765;-1.9457697282;-2.0092178727;-2.3122671066
6.9500000000;-10.6039536313;-10.8257673283;-9.0783339627;-9.2285216204;-11.4471624741;-2.2033084266;-2.2091920249;-1.9299211930;-1.9715775241;-2.3261345750
6.9600000000;-10.5578190010;-11.0433284444;-8.9844179200;-9.0097903627;-11.5041793476;-2.1934030920;-2.2488162825;-1.9160537246;-1.9359154084;-2.3380209765
6.9700000000;-10.5160165891;-11.2592528072;-8.8970311164;-8.7954638218;-11.5557620065;-2.1834977575;-2.2884377017;-1.9021862562;-1.9002561311;-2.3499073779
6.9800000000;-10.4731677759;-11.4697845748;-8.8139996934;-8.5876257120;-11.5965409941;-2.1735924229;-2.3280591206;-1.8883187879;-1.8665750949;-2.3598127125
6.9900000000;-10.4308498984;-11.6840353137;-8.7380014176;-8.3879089337;-11.6329246159;-2.1636870884;-2.3637240496;-1.8764323864;-1.8348751339;-2.3677369801
7.0000000000;-10.3799175404;-11.8907879315;-8.6690555530;-8.1925697397;-11.6638925058;-2.1518006869;-2.3974050774;-1.8665270518;-1.8031779991;-2.3736801809
7.0100000000;-10.3278464101;-12.0867182635;-8.6109326559;-8.0096275356;-11.6851323137;-2.1399142855;-2.4291050300;-1.8586027842;-1.7734591174;-2.3776423147
7.0200000000;-10.2671491060;-12.2734123806;-8.5609663372;-7.8434599031;-11.6960693120;-2.1260468171;-2.4568456507;-1.8526595835;-1.7457213107;-2.3796233816
7.0300000000;-10.2031585348;-12.4428155136;-8.5223693842;-7.6930353910;-11.6956230961;-2.1121793487;-2.4845806431;-1.8467163827;-1.7179863183;-2.3796233816
7.0400000000;-10.1289103351;-12.5953967118;-8.4983967856;-7.5588804567;-11.6859361276;-2.0963308134;-2.5063808410;-1.8427542489;-1.6942078556;-2.3756612478
7.0500000000;-10.0454321185;-12.7273951423;-8.4836847695;-7.4388517850;-11.6616475752;-2.0824633451;-2.5261943517;-1.8387921151;-1.6724132740;-2.3716991140
7.0600000000;-9.9521928484;-12.8366270678;-8.4798111652;-7.3372254084;-11.6200220438;-2.0666148098;-2.5420485148;-1.8368110482;-1.6545780400;-2.3637748463
7.0700000000;-9.8534981762;-12.9160811176;-8.4878647832;-7.2518952190;-11.5615746073;-2.0507662745;-2.5539405283;-1.8387921151;-1.6387266791;-2.3518884449
7.0800000000;-9.7499172676;-12.9549392256;-8.5035437336;-7.1882117992;-11.4863098323;-2.0329366723;-2.5618703921;-1.8407731820;-1.6248563930;-2.3380209765
7.0900000000;-9.6463021715;-12.9681726102;-8.5300497445;-7.1462282575;-11.3936897780;-2.0151070701;-2.5678163909;-1.8427542489;-1.6149454663;-2.3201913743
7.1000000000;-9.5367613883;-12.9564466885;-8.5690217059;-7.1216469866;-11.2853237402;-1.9992585348;-2.5698030265;-1.8467163827;-1.6089966890;-2.3043428390
7.1100000000;-9.4287950496;-12.9160003234;-8.6177774759;-7.1171116541;-11.1628392236;-1.9834099995;-2.5678275127;-1.8526595835;-1.6050317689;-2.2845321699
7.1200000000;-9.3229949013;-12.8446498946;-8.6714497256;-7.1321114868;-11.0289396555;-1.9675614643;-2.5618898495;-1.8605838511;-1.6050262197;-2.2627404339
7.1300000000;-9.2209808709;-12.7520606893;-8.7337754113;-7.1677156462;-10.8766541240;-1.9536939959;-2.5539683371;-1.8685081187;-1.6070045197;-2.2409486979
7.1400000000;-9.1211481311;-12.6383141960;-8.8020873763;-7.2255463677;-10.7172212317;-1.9398265275;-2.5401091423;-1.8784134533;-1.6129421983;-2.2171758950
7.1500000000;-9.0294113422;-12.5023344566;-8.8752893069;-7.2986353679;-10.5545017755;-1.9279401261;-2.5242633393;-1.8902998548;-1.6208637184;-2.1914220251
7.1600000000;-8.9468894045;-12.2010917182;-9.0329606511;-7.3879887588;-10.3906793026;-1.9180347915;-2.5044581501;-1.9041673231;-1.6307663129;-2.1676492222
7.1700000000;-8.8198672529;-12.0351854440;-9.1181236072;-7.4903935344;-10.2246958606;-1.9081294570;-2.4826691273;-1.9200158584;-1.6466066129;-2.1418953524
7.1800000000;-8.7779524368;-11.8573640235;-9.2038322690;-7.7399896189;-9.8993939292;-1.9002051893;-2.4569207108;-1.9378454606;-1.6644334980;-2.1181225494
7.1900000000;-8.7507069716;-11.6767412067;-9.2922354423;-7.8841830529;-9.7436374808;-1.8922809217;-2.4291884685;-1.9556750628;-1.6862197805;-2.0903876127
7.2000000000;-8.7413369232;-11.4934059142;-9.3855031291;-8.0429719645;-9.5917039711;-1.8863377209;-2.3974968249;-1.9735046650;-1.7099898851;-2.0626526760
7.2100000000;-8.7407228981;-11.3014480644;-9.4815011940;-8.2158717814;-9.4521644244;-1.8823755871;-2.3638213632;-1.9913342672;-1.7357410641;-2.0349177392
7.2200000000;-8.7563211091;-11.1018848543;-9.5829018442;-8.3937551430;-9.3132819790;-1.8784134533;-2.3261864927;-2.0111449363;-1.7654516517;-2.0111449363
7.2300000000;-8.7822758261;-10.8936521140;-9.6908034934;-8.5808134731;-9.1738674461;-1.8764323864;-2.2885461499;-2.0309556054;-1.7951677119;-1.9834099995
7.2400000000;-8.8169238275;-10.6778140433;-9.8036009644;-8.7781674050;-9.0403580394;-1.8764323864;-2.2469491235;-2.0507662745;-1.8268621137;-1.9576561297
7.2500000000;-8.8511050296;-10.4533064158;-9.9164385063;-8.9793898656;-8.9149653303;-1.8764323864;-2.2053466398;-2.0685958767;-1.8625159355;-1.9319022599
7.2600000000;-8.8906622601;-10.2190442257;-10.0341184732;-9.1881659039;-8.7907249666;-1.8784134533;-2.1617658069;-2.0864254789;-1.8981752071;-1.9081294570
7.2700000000;-8.9302638950;-9.9825396287;-10.1502242407;-9.4007807533;-8.6675695996;-1.8803945202;-2.1181822529;-2.1062361480;-1.9338344785;-1.8843566540
7.2800000000;-8.9704035884;-9.7341931232;-10.2630883432;-9.6198760882;-8.5471112180;-1.8843566540;-2.0745986992;-2.1240657502;-1.9694937497;-1.8625649180
7.2900000000;-9.0019386585;-9.4782104047;-10.3759258715;-9.8390420779;-8.4325893404;-1.8883187879;-2.0329935063;-2.1418953524;-2.0071313812;-1.8427542489
7.3000000000;-9.0360933265;-9.2200061854;-10.4860730381;-10.0565982069;-8.3234975799;-1.8942619886;-1.9894126594;-2.1577438876;-2.0447717227;-1.8249246467
7.3100000000;-9.0675796877;-8.9644681451;-10.5875888774;-10.2757465851;-8.2246669376;-1.9002051893;-1.9478074743;-2.1755734898;-2.0824120639;-1.8051139776
7.3200000000;-9.0676653049;-8.9637728734;-10.5878649190;-10.2763429551;-8.2243982764;-1.9002267519;-1.9476942703;-2.1914220251;-2.0825144866;-1.8050762430
7.3200272109;-9.0985479826;-8.7166796028;-10.6821674855;-10.4946733626;-8.1392519882;-1.9081402383;-1.9061483900;-2.2052894935;-2.1201036164;-1.7912276419
7.3300136054;-9.1646499258;-8.2346461682;-10.8465535781;-10.9181657828;-7.9916827922;-1.9259590591;-1.8289378529;-2.2191569619;-2.1933547077;-1.7635115725
7.3500000000;-9.2020684391;-8.0088634206;-10.9139010531;-11.1227311582;-7.9345834535;-1.9358643937;-1.7912975124;-2.2310433633;-2.2290139776;-1.7536062380
7.3600000000;-9.2448811835;-7.7933983235;-10.9714836358;-11.3191998919;-7.8926688893;-1.9477507952;-1.7556355583;-2.2409486979;-2.2626948612;-1.7456819703
7.3700000000;-9.2941950916;-7.5968389216;-11.0203775532;-11.5010910846;-7.8659442089;-1.9596371966;-1.7219546785;-2.2528350993;-2.2963730603;-1.7397387696
7.3800000000;-9.3537857570;-7.4214164723;-11.0589772109;-11.6737016340;-7.8538720122;-1.9735046650;-1.6882764796;-2.2627404339;-2.3280728658;-1.7357766358
7.3900000000;-9.4215313040;-7.2693009836;-11.0878076097;-11.8301127753;-7.8553723898;-1.9873721334;-1.6605334719;-2.2726457684;-2.3577915970;-1.7337955689
7.4000000000;-9.4979523864;-7.1356761056;-11.1111781645;-11.9750792430;-7.8725848081;-2.0032206686;-1.6347768854;-2.2766079023;-2.3855292539;-1.7357766358
7.4100000000;-9.5868203215;-7.0226457598;-11.1215898713;-12.1081165535;-7.9044547621;-2.0190692039;-1.6129797773;-2.2805700361;-2.4112858367;-1.7377577027
7.4200000000;-9.6892418941;-6.9334548050;-11.1254394350;-12.2233150934;-7.9541966504;-2.0349177392;-1.5931664098;-2.2865132368;-2.4350613452;-1.7437009034
7.4300000000;-9.8025350661;-6.8681336587;-11.1227790744;-12.3243682429;-8.0239906208;-2.0507662745;-1.5753341163;-2.2884943037;-2.4548773683;-1.7536062380
7.4400000000;-9.9239873392;-6.8250700015;-11.1130706362;-12.4043390143;-8.1090199725;-2.0685958767;-1.5634397268;-2.2884943037;-2.4727096581;-1.7635115725
7.4500000000;-10.0498098968;-6.8026363243;-11.0963097811;-12.4626156508;-8.2108515330;-2.0864254789;-1.5535317225;-2.2865132368;-2.4865824553;-1.7753979740
7.4600000000;-10.1708235906;-6.8024298332;-11.0730346749;-12.5013393574;-8.3284255450;-2.1022740142;-1.5475832141;-2.2805700361;-2.4964931045;-1.7892654423
7.4700000000;-10.2944892323;-6.8244656552;-11.0432496466;-12.5146289198;-8.4552824121;-2.1201036164;-1.5455968538;-2.2746268354;-2.5024416057;-1.8051139776
7.4800000000;-10.4111801584;-6.8628316652;-11.0053401668;-12.5088621901;-8.5924366284;-2.1359521516;-1.5455942124;-2.2686836346;-2.5064063880;-1.8229435798
7.4900000000;-10.5229713950;-6.9249971476;-10.9598314677;-12.4808874726;-8.7388233076;-2.1518006869;-1.5495510774;-2.2627404339;-2.5083900964;-1.8407731820
7.5000000000;-10.6191164269;-7.0045826757;-10.9078042372;-12.4317439151;-8.8879826557;-2.1795171829;-1.5554916542;-2.2548161662;-2.5064142948;-1.8625649180
7.5100000000;-10.7000673400;-7.1015280508;-10.8487288932;-12.3678843213;-9.0414669320;-2.1854748754;-1.5653917444;-2.2449108317;-2.5004763454;-1.8843566540
7.5200000000;-10.7652902358;-7.2136833029;-10.7852921330;-12.2866933745;-9.1933787528;-2.1914220251;-1.5792539823;-2.2330244302;-2.4905762482;-1.9081294570
7.5300000000;-10.8120897969;-7.3404909193;-10.7132097878;-12.1908264953;-9.3452755789;-2.2013273597;-1.5970783679;-2.2211380288;-2.4767140034;-1.9319022599
7.5400000000;-10.8463648987;-7.4830209124;-10.6319093404;-12.0851434142;-9.4960973898;-2.2092516273;-1.6188649010;-2.2072705604;-2.4628465108;-1.9576561297
7.5500000000;-10.8697773016;-7.6402082372;-10.5413865085;-11.9696953912;-9.6420716240;-2.2191569619;-1.6426351284;-2.1934030920;-2.4450221116;-1.9853910665
7.5600000000;-10.8748047335;-7.8104303711;-10.4448706235;-11.8428719780;-9.7912261700;-2.2270812295;-1.6703648862;-2.1775545567;-2.4271924784;-2.0131260032
7.5700000000;-10.8748430768;-7.9985101038;-10.3429255425;-11.7089507247;-9.9371853861;-2.2330244302;-1.7000783313;-2.1597249546;-2.4054059248;-2.0388798730
7.5800000000;-10.8635401867;-8.1937415453;-10.2344790660;-11.5642191986;-10.0809646895;-2.2369865641;-1.7317728500;-2.1418953524;-2.3796572238;-2.0666148098
7.5900000000;-10.8526861843;-8.3965629536;-10.1259815348;-11.4091745795;-10.2263367713;-2.2409486979;-1.7674269094;-2.1240657502;-2.3519248425;-2.0923686796
7.6000000000;-10.8402216997;-8.6080543736;-10.0115633233;-11.2406014515;-10.3652731737;-2.2429297648;-1.8050646456;-2.1042550811;-2.3222113875;-2.1201036164
7.6100000000;-10.8245149876;-8.8266130552;-9.8949454362;-11.0584659106;-10.5036126868;-2.2449108317;-1.8446834553;-2.0864254789;-2.2924953329;-2.1458574862
7.6200000000;-10.8114741215;-9.0527617209;-9.7766958346;-10.8622310977;-10.6414097007;-2.2468918986;-1.8843048613;-2.0685958767;-2.2608008011;-2.1716113560
7.6300000000;-10.8022222421;-9.2891931241;-9.6638161423;-10.6556494520;-10.7743637100;-2.2468918986;-1.9259047478;-2.0507662745;-2.2271251958;-2.1953841589
7.6400000000;-10.7946147508;-9.5316313661;-9.5558231177;-10.4398341273;-10.9040479702;-2.2449108317;-1.9675072237;-2.0329366723;-2.1934470010;-2.2171758950
7.6500000000;-10.7891730102;-9.7778867403;-9.4500211766;-10.2174807789;-11.0272518022;-2.2409486979;-2.0110881869;-2.0151070701;-2.1558118316;-2.2389676310
7.6600000000;-10.7789036436;-10.0241764950;-9.3485423174;-9.9875437004;-11.1444832752;-2.2350054971;-2.0546717327;-1.9972774679;-2.1181714966;-2.2607593670
7.6700000000;-10.7734409202;-10.2742293621;-9.2530182514;-9.7569913347;-11.2562848908;-2.2290622964;-2.1002337724;-1.9794478657;-2.0825096558;-2.2785889692
7.6800000000;-10.7594034429;-10.5248541158;-9.1602318846;-9.5183798269;-11.3588983919;-2.2231190957;-2.1438198907;-1.9635993304;-2.0448718939;-2.2983996383
7.6900000000;-10.7393775443;-10.7733333512;-9.0750026219;-9.2812952781;-11.4533646824;-2.2151948280;-2.1874034359;-1.9477507952;-2.0072315594;-2.3142481736
7.7000000000;-10.7101544339;-11.0212554226;-8.9903703828;-9.0512074077;-11.5370055132;-2.2052894935;-2.2290084769;-1.9319022599;-1.9715697291;-2.3281156419
7.7100000000;-10.6722472491;-11.2632588558;-8.9132785878;-8.8308566243;-11.6081836080;-2.1934030920;-2.2686324442;-1.9160537246;-1.9359104651;-2.3419831103
7.7200000000;-10.6170472337;-11.4960691220;-8.8416284580;-8.6159753237;-11.6658090852;-2.1815166906;-2.3062753377;-1.9021862562;-1.9002512013;-2.3538695118
7.7300000000;-10.5477173364;-11.7196569738;-8.7775565161;-8.4124253273;-11.7077216922;-2.1696302891;-2.3439156716;-1.8902998548;-1.8645919376;-2.3617937794
7.7400000000;-10.4615910294;-11.9281084568;-8.7232327541;-8.2240263850;-11.7317514273;-2.1557628207;-2.3775989708;-1.8784134533;-1.8309111913;-2.3677369801
7.7500000000;-10.3667223257;-12.1165313413;-8.6749055873;-8.0481325757;-11.7411046738;-2.1438764193;-2.4092986434;-1.8685081187;-1.8011900392;-2.3716991140
7.7600000000;-10.2588670973;-12.2848819249;-8.6320075113;-7.8831053031;-11.7347352801;-2.1300089509;-2.4390172425;-1.8605838511;-1.7714739866;-2.3756612478
7.7700000000;-10.1444520752;-12.4358484633;-8.5988410492;-7.7391303440;-11.7120958970;-2.1141604156;-2.4647762409;-1.8526595835;-1.7457149881;-2.3736801809
